strategy,source_path,instrument,trading_date,entry_ts,exit_ts,entry_time,exit_time,direction,outcome,r_multiple,pnl_R,points,gross_pnl,net_pnl,win_loss,holding_time,mae,mfe,mae_r,mfe_r,risk_points,stop,target,fees_slippage_assumption,session_day,news_blackout,date,window_days,drawdown_R
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-14,20,2.1881250000000003
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-18,20,2.995
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-19,20,2.995
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-20,20,4.579375
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-21,20,4.579374999999999
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-24,20,4.579375000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25,20,4.579375000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-26,20,4.579375000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-27,20,4.579375000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-28,20,5.56125
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02,20,5.56125
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-03,20,5.56125
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-04,20,5.56125
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-05,20,5.56125
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-06,20,6.085000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-09,20,6.085000000000001
