V0_NAIVE_2SIG_FADE,V1_BAND_RECLAIM_CLOSE,V2_BAND_RECLAIM_2SIG_RETEST,V3_BAND_RECLAIM_EXT_MID,V4_RECLAIM_CANDLE_BREAK,V5_TWO_BAR_RETURN,vwap_extension_event_id
"{""triggered"": true, ""entry_price"": 5103.3, ""risk_distance"": 2.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5103.1, ""risk_distance"": 2.100000000000364, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5103.877653408526, ""risk_distance"": 2.8776534085263847, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5104.7, ""risk_distance"": 3.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5106.0, ""risk_distance"": 5.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5116.9, ""risk_distance"": 15.899999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2026-03-09|VWAP2S|below|1773060600
"{""triggered"": true, ""entry_price"": 5084.7, ""risk_distance"": 7.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5089.8, ""risk_distance"": 12.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5089.47838914284, ""risk_distance"": 12.47838914283966, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5091.95, ""risk_distance"": 14.949999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5093.7, ""risk_distance"": 16.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5088.2, ""risk_distance"": 11.199999999999818, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}",GC|2026-03-09|VWAP2S|below|1773063600
"{""triggered"": true, ""entry_price"": 5243.8, ""risk_distance"": 2.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5243.8, ""risk_distance"": 2.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5242.750834074317, ""risk_distance"": 3.8491659256833373, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5240.8, ""risk_distance"": 5.800000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5237.4, ""risk_distance"": 9.200000000000728, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5237.4, ""risk_distance"": 9.200000000000728, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}",GC|2026-03-10|VWAP2S|above|1773156600
"{""triggered"": true, ""entry_price"": 5245.7, ""risk_distance"": 3.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5242.1, ""risk_distance"": 6.599999999999454, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5243.6, ""risk_distance"": 5.099999999999454, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5237.4, ""risk_distance"": 11.300000000000182, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5237.4, ""risk_distance"": 11.300000000000182, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": false}",GC|2026-03-10|VWAP2S|above|1773157200
"{""triggered"": true, ""entry_price"": 5166.9, ""risk_distance"": 11.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5175.1, ""risk_distance"": 19.200000000000728, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5184.3, ""risk_distance"": 28.400000000000546, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5184.3, ""risk_distance"": 28.400000000000546, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": true}",GC|2026-03-11|VWAP2S|below|1773236700
"{""triggered"": true, ""entry_price"": 5187.3, ""risk_distance"": 4.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5189.8, ""risk_distance"": 1.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5185.930577913279, ""risk_distance"": 5.569422086720806, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5185.9, ""risk_distance"": 5.600000000000364, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5186.9, ""risk_distance"": 4.600000000000364, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5186.9, ""risk_distance"": 4.600000000000364, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}",GC|2026-03-12|VWAP2S|above|1773319500
"{""triggered"": true, ""entry_price"": 5158.3, ""risk_distance"": 4.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5157.2, ""risk_distance"": 3.399999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5159.086772035971, ""risk_distance"": 5.286772035970898, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5160.05, ""risk_distance"": 6.25, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5168.9, ""risk_distance"": 15.099999999999454, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5168.9, ""risk_distance"": 15.099999999999454, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2026-03-12|VWAP2S|below|1773323100
"{""triggered"": true, ""entry_price"": 5127.6, ""risk_distance"": 0.8999999999996362, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5123.6, ""risk_distance"": 4.899999999999636, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5126.5120251016715, ""risk_distance"": 1.9879748983285026, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5123.0, ""risk_distance"": 5.5, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5120.1, ""risk_distance"": 8.399999999999636, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5118.7, ""risk_distance"": 9.800000000000182, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}",GC|2026-03-13|VWAP2S|above|1773405900
"{""triggered"": true, ""entry_price"": 5114.6, ""risk_distance"": 12.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5112.8, ""risk_distance"": 10.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5115.012323829033, ""risk_distance"": 12.912323829033085, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5110.8, ""risk_distance"": 8.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5118.1, ""risk_distance"": 16.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5118.1, ""risk_distance"": 16.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2026-03-13|VWAP2S|below|1773408300
"{""triggered"": true, ""entry_price"": 5095.2, ""risk_distance"": 6.800000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5096.4, ""risk_distance"": 8.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5097.7, ""risk_distance"": 9.300000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5068.9, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}",GC|2026-03-13|VWAP2S|below|1773411000
"{""triggered"": true, ""entry_price"": 5088.8, ""risk_distance"": 12.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5082.7, ""risk_distance"": 6.099999999999454, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5068.9, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}",GC|2026-03-13|VWAP2S|below|1773412500
"{""triggered"": true, ""entry_price"": 5068.8, ""risk_distance"": 29.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5045.8, ""risk_distance"": 6.5, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5072.139315870741, ""risk_distance"": 32.83931587074039, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5061.4, ""risk_distance"": 22.099999999999454, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5068.9, ""risk_distance"": 29.599999999999454, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5068.9, ""risk_distance"": 29.599999999999454, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2026-03-13|VWAP2S|below|1773413400
"{""triggered"": true, ""entry_price"": 5038.0, ""risk_distance"": 2.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5034.8, ""risk_distance"": 5.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5037.336218365986, ""risk_distance"": 2.6637816340144127, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5034.35, ""risk_distance"": 5.649999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5027.5, ""risk_distance"": 12.5, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5034.7, ""risk_distance"": 5.300000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2026-03-16|VWAP2S|above|1773668400
"{""triggered"": true, ""entry_price"": 5012.5, ""risk_distance"": 20.399999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5003.4, ""risk_distance"": 11.299999999999272, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5005.65, ""risk_distance"": 13.549999999999272, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5009.6, ""risk_distance"": 17.5, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5003.4, ""risk_distance"": 11.299999999999272, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2026-03-16|VWAP2S|below|1773671700
"{""triggered"": true, ""entry_price"": 4984.5, ""risk_distance"": 5.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4989.2, ""risk_distance"": 10.599999999999454, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4992.6, ""risk_distance"": 14.0, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4992.6, ""risk_distance"": 14.0, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}",GC|2026-03-16|VWAP2S|below|1773678300
"{""triggered"": true, ""entry_price"": 5016.9, ""risk_distance"": 2.199999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5017.5, ""risk_distance"": 2.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5017.523784101636, ""risk_distance"": 2.8237841016361926, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5018.85, ""risk_distance"": 4.150000000000546, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5021.5, ""risk_distance"": 6.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5022.6, ""risk_distance"": 7.900000000000546, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2026-03-17|VWAP2S|below|1773751500
"{""triggered"": true, ""entry_price"": 5029.9, ""risk_distance"": 6.800000000000182, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5032.7, ""risk_distance"": 4.0, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 5027.704528813882, ""risk_distance"": 8.995471186118266, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5026.299999999999, ""risk_distance"": 10.400000000000546, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5018.0, ""risk_distance"": 18.699999999999818, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 5018.0, ""risk_distance"": 18.699999999999818, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}",GC|2026-03-17|VWAP2S|above|1773754200
"{""triggered"": true, ""entry_price"": 4999.0, ""risk_distance"": 22.0, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4995.7, ""risk_distance"": 18.699999999999818, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": true}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4995.5, ""risk_distance"": 18.5, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4999.4, ""risk_distance"": 22.399999999999636, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4995.7, ""risk_distance"": 18.699999999999818, ""outcome"": ""EXPIRED_WITHOUT_EXIT"", ""vwap_hit"": true}",GC|2026-03-17|VWAP2S|below|1773761100
"{""triggered"": true, ""entry_price"": 4645.9, ""risk_distance"": 8.699999999999818, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4655.0, ""risk_distance"": 17.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4647.295244442409, ""risk_distance"": 10.09524444240924, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4651.9, ""risk_distance"": 14.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4662.9, ""risk_distance"": 25.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4662.9, ""risk_distance"": 25.699999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}",GC|2026-03-20|VWAP2S|below|1774013400
"{""triggered"": true, ""entry_price"": 4621.6, ""risk_distance"": 14.400000000000546, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4616.0, ""risk_distance"": 8.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4573.1, ""risk_distance"": null, ""outcome"": ""NO_RISK_PLAN"", ""vwap_hit"": false}",GC|2026-03-20|VWAP2S|below|1774014600
"{""triggered"": true, ""entry_price"": 4587.7, ""risk_distance"": 25.199999999999818, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4575.3, ""risk_distance"": 12.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4590.4, ""risk_distance"": 27.899999999999636, ""outcome"": ""STOP_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4573.1, ""risk_distance"": 10.600000000000364, ""outcome"": ""STOP_HIT"", ""vwap_hit"": false}",GC|2026-03-20|VWAP2S|below|1774015800
"{""triggered"": true, ""entry_price"": 4507.6, ""risk_distance"": 8.899999999999636, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4489.2, ""risk_distance"": 27.300000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4504.263706792892, ""risk_distance"": 12.236293207108247, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4498.3, ""risk_distance"": 18.199999999999818, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4466.4, ""risk_distance"": 50.100000000000364, ""outcome"": ""2R_HIT"", ""vwap_hit"": true}","{""triggered"": true, ""entry_price"": 4482.0, ""risk_distance"": 34.5, ""outcome"": ""3R_HIT"", ""vwap_hit"": true}",GC|2026-03-23|VWAP2S|above|1774275600
"{""triggered"": true, ""entry_price"": 4365.6, ""risk_distance"": 14.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4376.3, ""risk_distance"": 25.5, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4380.270156405953, ""risk_distance"": 29.470156405952366, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4375.3, ""risk_distance"": 24.5, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4386.0, ""risk_distance"": 35.19999999999982, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4386.0, ""risk_distance"": 35.19999999999982, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}",GC|2026-03-23|VWAP2S|below|1774281300
"{""triggered"": true, ""entry_price"": 4357.3, ""risk_distance"": 2.800000000000182, ""outcome"": ""AMBIGUOUS_INTRABAR"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4378.0, ""risk_distance"": 23.5, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": false, ""entry_price"": null, ""risk_distance"": null, ""outcome"": ""NOT_TRIGGERED"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4389.2, ""risk_distance"": 34.69999999999982, ""outcome"": ""1R_HIT"", ""vwap_hit"": false}","{""triggered"": true, ""entry_price"": 4379.0, ""risk_distance"": 24.5, ""outcome"": ""2R_HIT"", ""vwap_hit"": false}",GC|2026-03-23|VWAP2S|below|1774283100
